transaction,category
cafe coffee day-store,Food & Dining
steam,Entertainment
homeshop18-store,Shopping
apsrtc #1369,Transportation
Motherhood,Health
hungama.com,Entertainment
taco bell india*,Food & Dining
dr lal pathlabs-store,Health
Walmart,Shopping
MarAtHOn,Fuel
  freshmenu  ,Food & Dining
mumbai metro*,Transportation
metro,Transportation
natures basket,Groceries
myupchad,Health
  swiggy  ,Food & Dining
ajio,Shopping
WYNK MUSIC,Entertainment
udaan store 446,Shopping
  wockhardt  ,Health
sahakari bhandar*,Groceries
nature's basket,Groceries
CLOUDNINE,Health
iRANi cAfe,Food & Dining
lyft,Transportation
ksrtc-store,Transportation
udupi.com,Food & Dining
kfc #1305,Food & Dining
act broadband 550 main st,Utilities
jabong store 136,Shopping
starzucks,Food & Dining
irctc/shop,Transportation
torrent power 683 main st,Utilities
  marathon  ,Fuel
  dtc  ,Transportation
taco bell store 53,Food & Dining
jiomart/shop,Groceries
super bazar/shop,Groceries
VIjAY saLEs,Shopping
pizza hut india 618 main st,Food & Dining
SnAPDeal,Shopping
dominos india #6154,Food & Dining
hospital #3368,Health
amazon india-store,Shopping
BURGER KiNG INDIA,Food & Dining
taxi,Transportation
nature's uasket,Groceries
miraj cinemas/shop,Entertainment
burger king india store 42,Food & Dining
paRKING,Transportation
  torrent power  ,Utilities
games the shop,Entertainment
sahakari bhandar,Groceries
apNa bAzAAr,Groceries
aha.com,Entertainment
walmart store 321,Groceries
meru cabs 161 main st,Transportation
jiobp,Fuel
sarAVAnA BhAVaN,Food & Dining
jiosaavn*,Entertainment
wAlmArt,Shopping
jio mart #1554,Groceries
CArE,Health
health*,Health
rtail,Shopping
nayara energy 664 main st,Fuel
reebok store 147,Shopping
saravana bhavan store 355,Food & Dining
  meesho  ,Shopping
CAfe cOffEe dAY,Food & Dining
spotify india/shop,Entertainment
train/shop,Transportation
  max hospital  ,Health
Safeway,Groceries
cvs,Health
  lifestyle  ,Shopping
namma mtro,Transportation
meru cabs*,Transportation
indian railways-store,Transportation
astet,Health
ola/shop,Transportation
fare,Transportation
dental 242 main st,Health
  onemg  ,Health
gasoline-store,Fuel
more/shop,Groceries
tata power/shop,Utilities
Medplus,Health
more meastore,Groceries
health 191 main st,Health
Blinkit,Groceries
pspcl*,Utilities
dental/shop,Health
Reliance Petrol,Fuel
shell lndia,Fuel
nilgiris store 477,Groceries
ajio*,Shopping
UbeR,Transportation
easydy,Groceries
wockhardt store 126,Health
essar oil store 159,Fuel
reiance petroleum,Fuel
sun nxt.com,Entertainment
zee5.com,Entertainment
taco bell india,Food & Dining
decathlon india*,Shopping
  marathon  ,Fuel
SHELL,Fuel
Homeshop18,Shopping
tneb.com,Utilities
MARATHON,Fuel
TBI,Food & Dining
kims hospital.com,Health
spotify*,Entertainment
iocl*,Fuel
store*,Shopping
lifestyle stores,Shopping
hindustan petroleum,Fuel
reyail,Shopping
tata sko,Utilities
HUNGAMA,Entertainment
bpcl/shop,Fuel
ola,Transportation
diesel-store,Fuel
KFc iNDiA,Food & Dining
THE BURGER CLUB,Food & Dining
BLINKIT,Groceries
petrol pump,Fuel
  h&m  ,Shopping
cesc/shop,Utilities
cqaayos,Food & Dining
  bmtc  ,Transportation
mumbai metro*,Transportation
  petrol pump  ,Fuel
INStAmART,Groceries
dishtv-store,Utilities
gwmes the shop,Entertainment
central,Shopping
GAIl,Utilities
delhi metro/shop,Transportation
myupchar,Health
SWIGGY,Food & Dining
Cafe,Food & Dining
hoihoi,Entertainment
fabindia 755 main st,Shopping
gasoline 51 main st,Fuel
d mart,Groceries
Ksrtc,Transportation
BUS,Transportation
behrouz biryani*,Food & Dining
sTAR BAzAar,Groceries
gamestheshop store 174,Entertainment
puglix,Groceries
PARKING,Transportation
barista*,Food & Dining
weddys,Food & Dining
SHeLl,Fuel
reliace power,Utilities
YOUTUBE MUSIC,Entertainment
fortis.com,Health
nilgiri's 388 main st,Groceries
erosnow,Entertainment
apollo clinic/shop,Health
  the burger club  ,Food & Dining
hindustan petroleum,Fuel
udaan-store,Shopping
netflix*,Entertainment
krogek,Groceries
bharat petroleum-store,Fuel
srl diognostics,Health
dental #8993,Health
subway.com,Food & Dining
macys 480 main st,Shopping
apollo clinic.com,Health
petrol pump.com,Fuel
  shopper's stop  ,Shopping
hotstar store 430,Entertainment
puma,Shopping
bigbasket-store,Groceries
airtel,Utilities
wclgreens,Health
msedcl 949 main st,Utilities
  phone  ,Utilities
wegmans #5713,Groceries
HINDUSTAN PETROLEUM,Fuel
woodland-store,Shopping
mobil/shop,Fuel
spencers,Groceries
jabong,Shopping
care hospital/shop,Health
submay india,Food & Dining
Gap,Shopping
truemeds store 422,Health
sunoco.com,Fuel
specsra,Utilities
sunoco,Fuel
reliance digital/shop,Shopping
aldi.com,Groceries
theater-store,Entertainment
diesel-store,Fuel
subway*,Food & Dining
SI,Food & Dining
HM,Transportation
biryani blues,Food & Dining
entertainment #1263,Entertainment
taco bell store 401,Food & Dining
taco bell india,Food & Dining
Pizza Hut India,Food & Dining
idea,Utilities
Whole Foods,Groceries
chevron #9228,Fuel
msrzc,Transportation
amazon.com,Shopping
gail,Utilities
RELIANCE PETROL,Fuel
rail*,Transportation
metro cash,Groceries
soey liv,Entertainment
Care Hospital,Health
lybrate store 198,Health
netoeds,Health
Meru Cabs,Transportation
indian railways-store,Transportation
max fashion,Shopping
water.com,Utilities
APPLE STORE INDIA,Shopping
bmtc 679 main st,Transportation
saravana bhavan,Food & Dining
nayra energy,Fuel
fREsh menU,Food & Dining
swiggy instamart,Food & Dining
kims hospital-store,Health
the burger club.com,Food & Dining
peTrol,Fuel
reebok*,Shopping
reliance trends-store,Shopping
motherood,Health
HOICHOI,Entertainment
chevron #9895,Fuel
indian railways/shop,Transportation
mega cabs #4641,Transportation
practo,Health
medical-store,Health
  shoppers stop  ,Shopping
MeRU cAbs,Transportation
liberty 799 main st,Shopping
transport.com,Transportation
cvs 206 main st,Health
health/shop,Health
thyrocare #6443,Health
star bazaar,Groceries
paytm bui,Transportation
  bsnl  ,Utilities
srl diagnosics,Health
central 805 main st,Shopping
shell-store,Fuel
Reliance Jio,Utilities
subway.com,Transportation
health.com,Health
max hospital.com,Health
  naaptol  ,Shopping
apsrtc*,Transportation
spencer's/shop,Groceries
hyderabad metro-store,Transportation
paytm mall*,Shopping
parking 758 main st,Transportation
  shell india  ,Fuel
breach candy-store,Health
aha,Entertainment
  amazon prime  ,Entertainment
Cloudnine,Health
MeTro CAsh,Groceries
satyam cinemas*,Entertainment
mall/shop,Shopping
cubway,Transportation
  supermarket  ,Groceries
cafe coffee day,Food & Dining
aoncert,Entertainment
delhi metro,Transportation
bistro-store,Food & Dining
fab ihdia,Shopping
safeway.com,Groceries
verizon*,Utilities
moti mahal*,Food & Dining
airtel #3318,Utilities
lifestyle stores #3260,Shopping
the burger club,Food & Dining
2 seven,Groceries
hinDUStaN PETrOleuM,Fuel
care hospital/shop,Health
gap 280 main st,Shopping
  gas station  ,Fuel
amazon 960 main st,Shopping
zomato,Food & Dining
mobil,Fuel
clinic-store,Health
xbox,Entertainment
spotify,Entertainment
Store,Shopping
Costco,Groceries
bestbuy-store,Shopping
parkINg,Transportation
hindustan peteoleum,Fuel
msedcl,Utilities
  gas company  ,Utilities
meru cabs.com,Transportation
aPPle sTOrE InDiA,Shopping
sHeLL iNDIA,Fuel
nordstrom store 295,Shopping
dunkin-store,Food & Dining
theator,Entertainment
fab india-store,Shopping
water #7926,Utilities
bookmyshow #1824,Entertainment
PayTm movieS,Entertainment
rapido 512 main st,Transportation
  myupchar  ,Health
raymond,Shopping
netflix store 494,Entertainment
theater 164 main st,Entertainment
easyday/shop,Groceries
cvs,Health
bharat petroleum/shop,Fuel
mall.com,Shopping
h&m #6945,Shopping
aMAzoN,Shopping
NETMEDS,Health
cARNival cinEmAs,Entertainment
the brger club,Food & Dining
koovs store 388,Shopping
prime video india*,Entertainment
swiggy instamart.com,Food & Dining
taxi-store,Transportation
bpcl 852 main st,Fuel
  delhi metro  ,Transportation
lYFt,Transportation
manipal hospital,Health
shell-store,Fuel
  sun nxt  ,Entertainment
hinduja hospital,Health
bpcl 723 main st,Fuel
Miraj Cinemas,Entertainment
parking #4464,Transportation
kresh,Groceries
RED BUS,Transportation
metro cash store 215,Groceries
RESTAURANT,Food & Dining
GAMES,Entertainment
hathway,Utilities
Gasoline,Fuel
CAFE,Food & Dining
reliancl jio,Utilities
parking*,Transportation
apollo hospitals-store,Health
d mart*,Groceries
voot/shop,Entertainment
APNa bAzaar,Groceries
MOTI MAHAL,Food & Dining
PAYTM BUS,Transportation
telecom*,Utilities
Taxi,Transportation
rEBEl foOdS,Food & Dining
  bus  ,Transportation
miraj cineas,Entertainment
safeway 73 main st,Groceries
more megastore store 493,Groceries
OLA,Transportation
blu smart 112 main st,Transportation
jIO mART,Groceries
1mg 949 main st,Health
srl diagnostics,Health
reliance petroleum store 396,Fuel
lealth,Health
msrtc-store,Transportation
bigbazaar #5216,Groceries
myntra store 209,Shopping
diner 335 main st,Food & Dining
udupi,Food & Dining
srl diagnostics/shop,Health
sonyliv 821 main st,Entertainment
dmART rEaDY,Groceries
kfc india,Food & Dining
MI STORE,Shopping
  energy  ,Utilities
WYNK MUSIC,Entertainment
ACt fibeRNET,Utilities
ola cabs #6030,Transportation
  transport  ,Transportation
Shell,Fuel
hINDUStan PeTrOLEum,Fuel
PM,Entertainment
CAble,Utilities
udan,Shopping
jio bp/shop,Fuel
reliance trends #1413,Shopping
IOCL,Fuel
RF,Food & Dining
freshmenu*,Food & Dining
ola cabs,Transportation
dining*,Food & Dining
big basket,Groceries
box8 118 main st,Food & Dining
tata cliq 111 main st,Shopping
srl diagnostics.com,Health
bmtc*,Transportation
hungama 338 main st,Entertainment
paytm bus-store,Transportation
uber #4394,Transportation
h&m #7861,Shopping
pharmacy.com,Health
iower,Utilities
jaslok store 286,Health
panera/shop,Food & Dining
Big Bazaar,Groceries
chevron,Fuel
energy store 112,Utilities
INdIamARt,Shopping
adidas store 425,Shopping
metro ash,Groceries
INSTAMART,Groceries
jio mrt,Groceries
den/shop,Utilities
target-store,Groceries
jio bp,Fuel
gas company/shop,Utilities
DENTAL,Health
super bazar 941 main st,Groceries
chipotle 371 main st,Food & Dining
pizza hut india-store,Food & Dining
woodland #6581,Shopping
  care  ,Health
adani power store 291,Utilities
phone,Utilities
irani cafe,Food & Dining
max healthcare*,Health
mobil/shop,Fuel
petrol*,Fuel
power-store,Utilities
jiocinema-store,Entertainment
bistro,Food & Dining
kfc india.com,Food & Dining
Hpcl,Fuel
med plus-store,Health
diesel*,Fuel
APPLE STORE INDIA,Shopping
swiggy/shop,Food & Dining
Act Broadband,Utilities
max hospital,Health
kroger.com,Groceries
tata sky store 93,Utilities
SUNOCO,Fuel
kokiaben,Health
act fibernet*,Utilities
IR,Transportation
ccd,Food & Dining
FReSH,Groceries
sptify india,Entertainment
shopclues/shop,Shopping
SB,Groceries
paytm movies store 361,Entertainment
reebok #4622,Shopping
mobikwik/shop,Transportation
APPLE MUSIC INDIA,Entertainment
publix #3125,Groceries
Lyft,Transportation
mx player store 170,Entertainment
sn nxt,Entertainment
star bazaar store 473,Groceries
flipkart.com,Shopping
adidas,Shopping
theater*,Entertainment
NiKe,Shopping
  koovs  ,Shopping
movie store 243,Entertainment
ttasky,Utilities
trpnsit,Transportation
medicine,Health
1Mg,Health
movie #1974,Entertainment
Jio,Utilities
rapido store 111,Transportation
att*,Utilities
shell,Fuel
reliance trends,Shopping
comcast-store,Utilities
GAs statION,Fuel
disney hotstar #2218,Entertainment
Bikanervala,Food & Dining
  miraj cinemas  ,Entertainment
nature's basket*,Groceries
wynk muzic,Entertainment
msdcl,Utilities
gocery,Groceries
VS,Shopping
fykaa,Shopping
nilgiri's*,Groceries
spotify india,Entertainment
safeway*,Groceries
wendys*,Food & Dining
paytm mall-store,Shopping
mfine/shop,Health
24 sevn,Groceries
craftsvivla,Shopping
SPOTIFY,Entertainment
apple music india*,Entertainment
airtel*,Utilities
MI STORe,Shopping
truemeds,Health
naYARa enERgy,Fuel
nILGirIS,Groceries
comcast.com,Utilities
AP,Health
snapdeal/shop,Shopping
grocery-store,Groceries
ebay 887 main st,Shopping
bSnl,Utilities
jabong,Shopping
dental #5577,Health
PSPCL,Utilities
abhibus.com,Transportation
24 seven,Groceries
CAFE COFFEE DAY,Food & Dining
shopper's stop*,Shopping
bigbasket-store,Groceries
  rapido  ,Transportation
pspcl #4985,Utilities
telecom.com,Utilities
subway india/shop,Food & Dining
  indian railways  ,Transportation
aiime,Health
Rail,Transportation
aiims #8379,Health
transport #6854,Transportation
Publix,Groceries
gas statiog,Fuel
walmart-store,Groceries
rail/shop,Transportation
utilitis,Utilities
DMRC,Transportation
HAtHwaY,Utilities
sun direct*,Utilities
altbalaji store 68,Entertainment
WF,Groceries
ALTBaLajI,Entertainment
the burger club,Food & Dining
punjabi dhaba #2145,Food & Dining
kRogeR,Groceries
coffge,Food & Dining
prime video india store 273,Entertainment
udaan,Shopping
hpcl,Fuel
oven tory,Food & Dining
cafe coffee day store 303,Food & Dining
lybrate,Health
hindustan petroleum,Fuel
vodafone idea.com,Utilities
store/shop,Shopping
amazon 259 main st,Shopping
  iocl  ,Fuel
wynk music,Entertainment
bIKAneRVALA,Food & Dining
Apple Store,Shopping
sony liv,Entertainment
kfc indea,Food & Dining
oneeg,Health
reliance trends,Shopping
SUPERMARKET,Groceries
gaana 673 main st,Entertainment
marabhon,Fuel
reliance petroleum store 190,Fuel
ovenstory #4812,Food & Dining
hyderabad metro.com,Transportation
MEDICOVER,Health
BiGbASKet,Groceries
costco,Groceries
CP,Food & Dining
breach candy/shop,Health
pantaloons/shop,Shopping
biKAnervALA,Food & Dining
bsnl*,Utilities
snapdeal 425 main st,Shopping
diner-store,Food & Dining
parking,Transportation
netflix 332 main st,Entertainment
aha,Entertainment
behrouz biryani store 192,Food & Dining
jio saavn,Entertainment
verIZon,Utilities
msedcl 27 main st,Utilities
craftsvilla #7227,Shopping
PM,Entertainment
RELIANCE JIO,Utilities
kovs,Shopping
FLIPKART,Shopping
bhqrat petroleum,Fuel
TaXi,Transportation
croma 729 main st,Shopping
punjabi dhaba,Food & Dining
TACO BELL INDIA,Food & Dining
uber india,Transportation
  hypercity  ,Groceries
IRANI CAFE,Food & Dining
paytm bus-store,Transportation
clinic,Health
tikona.com,Utilities
playstation #6195,Entertainment
care store 24,Health
srl diagnostics.com,Health
pspcl*,Utilities
bsnl,Utilities
chaayos,Food & Dining
dmart ready*,Groceries
nextra*,Utilities
apollo clinic-store,Health
  taco bell india  ,Food & Dining
red bus*,Transportation
cahe hospital,Health
Energy,Utilities
koovs #6295,Shopping
ajio,Shopping
  kochi metro  ,Transportation
Haldirams,Food & Dining
  myupchar  ,Health
hOIchoi,Entertainment
BOOKMYSHOW,Entertainment
KOLKATA METRO,Transportation
d mart #5261,Groceries
mumbai metro/shop,Transportation
spencers store 460,Groceries
medical/shop,Health
YB,Utilities
olacabs,Transportation
traderjoes,Groceries
decathlon india,Shopping
torrent power 667 main st,Utilities
FResh,Groceries
Bp,Fuel
FS,Groceries
RELIANCE PETROL,Fuel
dmart ready*,Groceries
costco,Groceries
train/shop,Transportation
CARE HOSPITAL,Health
store,Shopping
TaTa PoWEr,Utilities
APOLLO PHARMACY,Health
dishtv*,Utilities
aiims/shop,Health
kolKAtA meTRo,Transportation
bp store 267,Fuel
haldiram 516 main st,Food & Dining
Bescom,Utilities
hpcl,Fuel
transit/shop,Transportation
  diesel  ,Fuel
med plus store 481,Health
meicine,Health
ovenstory,Food & Dining
relianceqdigital,Shopping
hulu-store,Entertainment
hyderabad metro.com,Transportation
styam cinemas,Entertainment
Bses,Utilities
fresh*,Groceries
moti mahal.com,Food & Dining
myupchar #2565,Health
myntra store 183,Shopping
h&m,Shopping
fresh menu #9628,Food & Dining
Reliance Smart,Groceries
grocery*,Groceries
JIO MART,Groceries
PRaCto,Health
dmrc*,Transportation
  carnival cinemas  ,Entertainment
  redbus  ,Transportation
VodAfonE IDeA,Utilities
Hotstar,Entertainment
grocery*,Groceries
saravana bhavan*,Food & Dining
nature's basket store 301,Groceries
games 493 main st,Entertainment
Netflix,Entertainment
hyiercity,Groceries
Cafe,Food & Dining
lilavati #2108,Health
paytm bus #794,Transportation
chaayos,Food & Dining
chipotle store 111,Food & Dining
subway india,Food & Dining
cafe coffee day-store,Food & Dining
rail 273 main st,Transportation
blu smart/shop,Transportation
care,Health
Cable,Utilities
bmtc #9308,Transportation
pvr,Entertainment
jio saaqn,Entertainment
practo,Health
lyft-store,Transportation
gROFErs,Groceries
reliance fresh.com,Groceries
OLA CABS,Transportation
vabong,Shopping
ovenstory store 232,Food & Dining
mbil,Fuel
spar 125 main st,Groceries
bUS,Transportation
lyft #3712,Transportation
DISH TV,Utilities
EASYDAY,Groceries
bharat peproleum,Fuel
SWIGGY,Food & Dining
haldiram/shop,Food & Dining
inox*,Entertainment
DUNKIN,Food & Dining
nayara enery,Fuel
best*,Transportation
fab india,Shopping
zara-store,Shopping
dtc 579 main st,Transportation
burger king india-store,Food & Dining
nordstrom 353 main st,Shopping
bp,Fuel
dmrc.com,Transportation
bangalore metro,Transportation
walmart 813 main st,Groceries
games/shop,Entertainment
vijay sales-store,Shopping
twenty four seven.com,Groceries
nykaa.com,Shopping
D Mart,Groceries
  red bus  ,Transportation
dishtv-store,Utilities
BP,Fuel
fresh*,Groceries
Reliance Trends,Shopping
cng,Fuel
taco bell inda,Food & Dining
  aha  ,Entertainment
mwtro,Transportation
SUN DIRECT,Utilities
pizza hut india/shop,Food & Dining
best*,Transportation
DMART READY,Groceries
games,Entertainment
abhibus*,Transportation
Mobikwik,Transportation
Dmrc,Transportation
zepto-store,Groceries
big basket/shop,Groceries
fresh-store,Groceries
apollo pharmacy 740 main st,Health
adani power,Utilities
fare #2335,Transportation
alTbaLaji,Entertainment
youtube music-store,Entertainment
spotify india*,Entertainment
indiamart/shop,Shopping
dr lal pathlabs store 261,Health
bigbazaar,Groceries
BC,Health
wlmart,Shopping
hochoi,Entertainment
chevron #3487,Fuel
hindustan petroleum,Fuel
electric #5721,Utilities
lyft*,Transportation
book my show.com,Entertainment
pscl,Utilities
disney hotstar 848 main st,Entertainment
cvs store 268,Health
  jio mart  ,Groceries
tatasky 566 main st,Utilities
wow momo,Food & Dining
naaptol,Shopping
nilbiris,Groceries
bescom,Utilities
cafecoffee day,Food & Dining
AUTO GAS,Fuel
vodafone 347 main st,Utilities
  ksrtc  ,Transportation
petrol pump-store,Fuel
gail,Utilities
vijay sales*,Shopping
medicine 582 main st,Health
Naaptol,Shopping
dish tv.com,Utilities
playsation,Entertainment
tata sky.com,Utilities
bus store 61,Transportation
grofers,Groceries
shnyliv,Entertainment
  fare  ,Transportation
pharmeasy.com,Health
grocery-store,Groceries
panera-store,Food & Dining
fresh menu.com,Food & Dining
jiomarn,Groceries
naraana health,Health
Act Broadband,Utilities
reliane petrol,Fuel
wegmans,Groceries
petrol,Fuel
taco bell #3741,Food & Dining
ictc,Transportation
blu smart/shop,Transportation
moti mahal-store,Food & Dining
book my show store 305,Entertainment
paytm bus #4053,Transportation
iGL,Utilities
wockhardt-store,Health
Shell,Fuel
PHONE,Utilities
Chevron,Fuel
LIFESTYLE,Shopping
sunoco store 457,Fuel
pizza hut india #3116,Food & Dining
phone,Utilities
concert*,Entertainment
you broadband*,Utilities
kfc.com,Food & Dining
KSRTC,Transportation
dmart,Groceries
grofers*,Groceries
relance smart,Groceries
  transit  ,Transportation
medplus,Health
electric-store,Utilities
apple store*,Shopping
pantaloons,Shopping
bharat petroleum 519 main st,Fuel
auto gas-store,Fuel
jio bp*,Fuel
Bses,Utilities
2S,Groceries
bistro 700 main st,Food & Dining
DMrC,Transportation
dominos 40 main st,Food & Dining
veryzon,Utilities
essar oil 476 main st,Fuel
diner #4953,Food & Dining
shopclues 696 main st,Shopping
mcys,Shopping
shell.com,Fuel
  movie  ,Entertainment
westside #1371,Shopping
trader joes,Groceries
Mobikwik,Transportation
MCDONALDS,Food & Dining
taxi*,Transportation
RESTAURANT,Food & Dining
gail,Utilities
care,Health
tneb*,Utilities
diesel*,Fuel
meru cahs,Transportation
hindustan petroleum*,Fuel
tlu smart,Transportation
practo.com,Health
jio*,Utilities
hpcl-store,Fuel
costco.com,Groceries
exxon/shop,Fuel
market*,Groceries
  saravana bhavan  ,Food & Dining
best*,Transportation
RaymONd,Shopping
mobikwik,Transportation
Jiomart,Groceries
jio bp-store,Fuel
bangalore metro.com,Transportation
msedcl,Utilities
jio mart,Groceries
apsrtc.com,Transportation
altbalaji/shop,Entertainment
aTT,Utilities
cOmCAsT,Utilities
HYDERAbAD metRO,Transportation
telekom,Utilities
PAytM bUS,Transportation
hindstan petroleum,Fuel
  vodafone idea  ,Utilities
  mega cabs  ,Transportation
INTERNET,Utilities
kroger store 304,Groceries
naaptol #4605,Shopping
theater 577 main st,Entertainment
BP,Fuel
cvs/shop,Health
safeway,Groceries
abhibus,Transportation
  oven story  ,Food & Dining
  zee5  ,Entertainment
blusmart #8292,Transportation
idea,Utilities
  dmart ready  ,Groceries
hdngama,Entertainment
zEe5,Entertainment
LILAVATI,Health
eectric,Utilities
the burger club*,Food & Dining
flipkart supermart #7758,Groceries
bses store 312,Utilities
  ksrtc  ,Transportation
mi store.com,Shopping
jiomrt,Groceries
dart,Groceries
WATER,Utilities
  d2h  ,Utilities
blknkit,Groceries
breach candy-store,Health
nayara energy*,Fuel
walmart,Groceries
max fashion,Shopping
Cafe cOffEE dAY,Food & Dining
apple stove india,Shopping
delhi metro/shop,Transportation
Dominos,Food & Dining
PB,Transportation
sunoco,Fuel
gasoline,Fuel
  zara  ,Shopping
shell india,Fuel
reliance power.com,Utilities
hathway,Utilities
abhibuw,Transportation
cloudnine.com,Health
Fab India,Shopping
you broadband*,Utilities
taxi,Transportation
kroger 975 main st,Groceries
bookmyshow,Entertainment
altbalaji,Entertainment
d2h store 298,Utilities
  rapido  ,Transportation
Best,Transportation
NYKAA,Shopping
meesho,Shopping
ksrtc 861 main st,Transportation
yashoda-store,Health
haldirams 120 main st,Food & Dining
HINDUSTAN PETROLEUM,Fuel
maLl,Shopping
  fuel  ,Fuel
CC,Entertainment
breach candy store 22,Health
bata.com,Shopping
fuel*,Fuel
ola*,Transportation
super bazar,Groceries
gasoline 290 main st,Fuel
NARAyana HeAlTh,Health
CVS,Health
airtel #7659,Utilities
DElhI Jal BOarD,Utilities
cable-store,Utilities
mega cabs,Transportation
pantaloons 418 main st,Shopping
YOU BROADBAND,Utilities
MG,Utilities
Rail,Transportation
tikoia,Utilities
hypercity #3350,Groceries
transit,Transportation
netmeds-store,Health
flipkartsupermart,Groceries
zara #7611,Shopping
Nykaa Fashion,Shopping
dominos store 47,Food & Dining
  dunkin  ,Food & Dining
act broadband,Utilities
whole fods,Groceries
paytm bus,Transportation
exxon store 226,Fuel
yashoda/shop,Health
lunchbox store 210,Food & Dining
ALDI,Groceries
dunzo #7390,Groceries
IDeA,Utilities
oneplus,Shopping
INTERNET,Utilities
mfine 503 main st,Health
JB,Fuel
indian oil store 222,Fuel
bata #6802,Shopping
  d mart  ,Groceries
Ccd,Food & Dining
max healthcare,Health
  delhi metro  ,Transportation
zepto,Groceries
gail*,Utilities
  care  ,Health
craftsvilla/shop,Shopping
amazon indii,Shopping
dmart.com,Groceries
igdian oil,Fuel
market,Groceries
coffee,Food & Dining
paytm yovies,Entertainment
box8 #6305,Food & Dining
relidnce digital,Shopping
sunoce,Fuel
dEcAthLoN inDIa,Shopping
amazon prime,Entertainment
SUpErMARkeT,Groceries
fuEl,Fuel
faasos*,Food & Dining
Haldirams,Food & Dining
fuel,Fuel
nature's basket,Groceries
twenty four seven*,Groceries
KFC,Food & Dining
petrol pump,Fuel
rite aid*,Health
SPAR,Groceries
dr lal pathlabs.com,Health
taco bell india.com,Food & Dining
vodafone idea store 306,Utilities
hindustan petroleum,Fuel
marathon.com,Fuel
phoe,Utilities
rebel foods*,Food & Dining
saoyam cinemas,Entertainment
gap/shop,Shopping
onemg 459 main st,Health
Miraj Cinemas,Entertainment
haldxram,Food & Dining
cesc*,Utilities
cng,Fuel
transit #4788,Transportation
motherhood-store,Health
ccd,Food & Dining
nilgiri's/shop,Groceries
shell india-store,Fuel
hoichoi,Entertainment
jio cinema/shop,Entertainment
westspde,Shopping
jiocinema 778 main st,Entertainment
shell,Fuel
electric/shop,Utilities
pUMa,Shopping
gteam,Entertainment
  nature's basket  ,Groceries
power store 255,Utilities
msedcl #2919,Utilities
uber.com,Transportation
  hulu  ,Entertainment
HINDUSTAN PETROLEUM,Fuel
reliance jio,Utilities
Craftsvilla,Shopping
book my show.com,Entertainment
medicover.com,Health
petrol store 392,Fuel
mall,Shopping
irctc*,Transportation
bower,Utilities
blusmart/shop,Transportation
clinic/shop,Health
SC,Entertainment
npkaa,Shopping
grofers*,Groceries
essar oil store 52,Fuel
theater 27 main st,Entertainment
blu smart*,Transportation
gana,Entertainment
nordstrom/shop,Shopping
aha-store,Entertainment
MG,Utilities
DISNEY+ HOTSTAR,Entertainment
nilgiris-store,Groceries
spotify india*,Entertainment
naaptoq,Shopping
hypercity store 210,Groceries
WATER,Utilities
pantloons,Shopping
NILGIRI'S,Groceries
dentl,Health
ajio #8705,Shopping
instamart store 274,Groceries
burger-store,Food & Dining
steam store 149,Entertainment
msrtc store 462,Transportation
subway,Food & Dining
sunoco-store,Fuel
rapido store 497,Transportation
ola,Transportation
ajio #8792,Shopping
vodafone idea,Utilities
auto gas/shop,Fuel
subay,Food & Dining
Subway India,Food & Dining
  hinduja hospital  ,Health
spectra 126 main st,Utilities
  torrent power  ,Utilities
rail.com,Transportation
mi store,Shopping
tatasky.com,Utilities
doctor*,Health
spectra-store,Utilities
delhi metro*,Transportation
  satyam cinemas  ,Entertainment
spencer's store 30,Groceries
mx player 835 main st,Entertainment
SRL DIAGNOSTICS,Health
onemg.com,Health
bigbazaar-store,Groceries
KOCHi MetRo,Transportation
MM,Transportation
eros nou,Entertainment
Faasos,Food & Dining
irani cafe.com,Food & Dining
  nilgiri's  ,Groceries
easyday #8201,Groceries
pvr 851 main st,Entertainment
  medicover  ,Health
auto gas store 381,Fuel
udaan #9358,Shopping
bigbasket.com,Groceries
wockhardt 901 main st,Health
  nayara energy  ,Fuel
bses store 284,Utilities
snapdeal,Shopping
dunkin*,Food & Dining
hoodland,Shopping
MARKET,Groceries
nilgiris store 477,Groceries
the burger club-store,Food & Dining
cable 778 main st,Utilities
  altbalaji  ,Entertainment
forsis,Health
swiggy-store,Food & Dining
STORE,Shopping
mtnl 512 main st,Utilities
shopper's stop.com,Shopping
irczc,Transportation
wow momo-store,Food & Dining
decathlon india,Shopping
uber-store,Transportation
Kolkata Metro,Transportation
VI,Utilities
  shop  ,Shopping
abhibus.com,Transportation
BmtC,Transportation
Bigbasket,Groceries
Indian Railways,Transportation
whole foods-store,Groceries
delhi jal board*,Utilities
toRRent pOwer,Utilities
reebok*,Shopping
act fibernet store 142,Utilities
YOUTUBE MUSIC,Entertainment
more megastore.com,Groceries
shell india*,Fuel
yasoda,Health
Lilavati,Health
redbus/shop,Transportation
hindustan petroleum/shop,Fuel
jiocinema*,Entertainment
bmtc #4167,Transportation
pRAcTo,Health
Meesho,Shopping
grocery,Groceries
mOrE mEgAsTORe,Groceries
ola cabs.com,Transportation
gusoline,Fuel
bisro,Food & Dining
DMrc,Transportation
dmrc,Transportation
yoU BroadBand,Utilities
tcrget,Groceries
dmart ready store 177,Groceries
1mg #604,Health
SAHAKARI BHANDAR,Groceries
shel india,Fuel
games the shop.com,Entertainment
bmtc,Transportation
twenty four seven.com,Groceries
kfc.com,Food & Dining
